create_time,longest_idle_time,score,extra_data,goal,calorie,run_time,deviceuuid,update_time,longest_active_time,day_time,walk_time,pkg_name,active_time,distance,others_time,step_count,datauuid
2018-02-05 05:20:56.139,20880000,0,bf97efc9-977d-4e7d-8aa7-94b14c14de17.extra_data.json,-1,782.5298,110561,jQfnryI8/B,2018-02-06 10:39:48.599,1822624,1517788800000,7928443,com.sec.android.app.shealth,9861628,9712.542,1822624,14033,bf97efc9-977d-4e7d-8aa7-94b14c14de17
2017-10-18 04:15:00.344,43620000,0,bffb8d55-bb4d-4071-a9c9-5829a752740a.extra_data.json,-1,2.73,0,jQfnryI8/B,2017-10-18 23:40:44.053,16008,1508284800000,42021,com.sec.android.app.shealth,42021,50.49,0,63,bffb8d55-bb4d-4071-a9c9-5829a752740a
2018-04-30 04:00:37.615,21000000,0,c05b9557-8121-4cb8-8b13-8b1c9dbc3a25.extra_data.json,-1,456.9854,39952,jQfnryI8/B,2018-05-01 10:57:07.881,630046,1525046400000,6277504,com.sec.android.app.shealth,6317456,7584.915,0,10344,c05b9557-8121-4cb8-8b13-8b1c9dbc3a25
2017-09-25 04:01:01.124,-1,0,c09668da-67a4-48b1-9e20-81ee15189d11.extra_data.json,-1,0.0,0,jQfnryI8/B,2017-09-25 04:01:01.124,0,1506297600000,0,com.sec.android.app.shealth,0,0.0,0,0,c09668da-67a4-48b1-9e20-81ee15189d11
2018-03-29 04:59:57.853,21660000,0,c0f649fa-1be3-4384-950c-9100d863d7ab.extra_data.json,-1,387.52722,3437,jQfnryI8/B,2018-03-30 16:07:36.190,2372000,1522281600000,2486378,com.sec.android.app.shealth,3989815,2948.1965,1500000,4824,c0f649fa-1be3-4384-950c-9100d863d7ab
2017-08-02 04:00:01.201,26280000,0,c21cc4d2-4131-4ab1-a3f3-914c2816cf40.extra_data.json,-1,423.65005,13668,jQfnryI8/B,2017-08-03 00:35:00.159,660000,1501632000000,5901304,com.sec.android.app.shealth,5914972,7792.729,0,9965,c21cc4d2-4131-4ab1-a3f3-914c2816cf40
2016-09-30 07:01:01.644,33840000,0,c238a8e1-42f3-408f-b66e-30e000d03d9c.extra_data.json,-1,726.12854,2056487,jQfnryI8/B,2016-10-01 04:41:30.624,2062624,1475193600000,3397900,com.sec.android.app.shealth,5454387,10174.323,0,10705,c238a8e1-42f3-408f-b66e-30e000d03d9c
2018-02-18 05:30:27.341,12000000,0,c2431991-75fb-4633-af5f-bb4ce57b4d7c.extra_data.json,-1,974.7318,25200,jQfnryI8/B,2018-02-19 21:30:39.755,4812657,1518912000000,8658257,com.sec.android.app.shealth,13496114,9446.116,4812657,15633,c2431991-75fb-4633-af5f-bb4ce57b4d7c
2017-01-08 08:00:01.536,37080000,0,c2628a32-2b46-45d9-8b05-31b976b92505.extra_data.json,-1,72.87,19354,jQfnryI8/B,2017-01-09 06:06:07.582,300000,1483833600000,931956,com.sec.android.app.shealth,951310,1295.38,0,1646,c2628a32-2b46-45d9-8b05-31b976b92505
2017-12-22 08:00:00.745,20700000,0,c34d7131-b73f-474f-bfc1-8ec9e81ab259.extra_data.json,-1,485.91995,49013,jQfnryI8/B,2017-12-23 15:53:08.997,1980000,1513900800000,6946339,com.sec.android.app.shealth,6995352,8479.489,0,11375,c34d7131-b73f-474f-bfc1-8ec9e81ab259
2018-03-03 05:54:00.554,19440000,0,c4863353-617d-4e1c-94d3-6a5d4cf8d2e3.extra_data.json,-1,462.35645,6800,jQfnryI8/B,2018-03-04 11:45:24.764,1774335,1520035200000,7154792,com.sec.android.app.shealth,7161592,7669.713000000001,0,11325,c4863353-617d-4e1c-94d3-6a5d4cf8d2e3
2017-03-01 08:15:00.005,21300000,0,c496613d-3d11-439e-b5c8-56b64e7f6d41.extra_data.json,-1,596.6702,101376,jQfnryI8/B,2017-03-02 03:04:38.906,360000,1488326400000,8584579,com.sec.android.app.shealth,8685955,10758.052,0,13423,c496613d-3d11-439e-b5c8-56b64e7f6d41
2016-09-06 07:01:59.885,34140000,40,c4b03f10-05e4-4ba7-90fc-dab8ad9f7625.extra_data.json,60,95.6,6000,jQfnryI8/B,2016-09-06 21:56:43.960,60000,1473120000000,1472676,com.sec.android.app.shealth,1478676,1795.88,0,2250,c4b03f10-05e4-4ba7-90fc-dab8ad9f7625
2017-02-08 08:00:01.616,25020000,0,c5120a0a-1802-48e2-bcf8-f5b73c947720.extra_data.json,-1,327.53995,65210,jQfnryI8/B,2017-02-09 05:49:39.745,480000,1486512000000,4313223,com.sec.android.app.shealth,4378433,5903.7593,0,7336,c5120a0a-1802-48e2-bcf8-f5b73c947720
2016-09-11 07:15:00.223,36780000,228,c524175f-bad1-4e6b-a269-6706ec627866.extra_data.json,60,610.35004,70155,jQfnryI8/B,2016-09-12 04:34:51.085,1320000,1473552000000,8210785,com.sec.android.app.shealth,8280940,10626.66,0,13798,c524175f-bad1-4e6b-a269-6706ec627866
2017-09-22 04:03:46.218,23160000,0,c593c9f4-8d37-48c4-9e41-84d480b52e46.extra_data.json,-1,490.13998,56796,jQfnryI8/B,2017-09-23 01:14:44.972,660000,1506038400000,6636268,com.sec.android.app.shealth,6693064,8973.539,0,11351,c593c9f4-8d37-48c4-9e41-84d480b52e46
2017-12-27 09:36:05.045,30960000,0,c5efb085-73b5-44d9-9110-d3f63266c179.extra_data.json,-1,456.3876,15945,jQfnryI8/B,2017-12-28 16:50:28.128,658719,1514332800000,7072432,com.sec.android.app.shealth,7088377,8042.7715,0,10986,c5efb085-73b5-44d9-9110-d3f63266c179
2017-03-03 05:00:05.215,32520000,0,c6026153-2111-4e5d-9d7e-ceac8fde67a7.extra_data.json,-1,176.66006000000002,23241,jQfnryI8/B,2017-03-04 03:10:56.517,240000,1488499200000,3410700,com.sec.android.app.shealth,3433941,4245.1396,0,5443,c6026153-2111-4e5d-9d7e-ceac8fde67a7
2017-07-25 04:00:01.486,30360000,0,c619a0ee-af65-47b2-8908-b8da4fa3a3d8.extra_data.json,-1,42.32999,4400,jQfnryI8/B,2017-07-26 01:33:52.566,120000,1500940800000,557552,com.sec.android.app.shealth,561952,680.1299,0,855,c619a0ee-af65-47b2-8908-b8da4fa3a3d8
2018-03-19 04:00:00.617,18660000,0,c666ee06-614a-4a96-bf54-0b32eb78a4c2.extra_data.json,-1,491.16115999999994,43147,jQfnryI8/B,2018-03-21 09:53:49.422,902222,1521417600000,6817008,com.sec.android.app.shealth,6860155,8274.253,0,10938,c666ee06-614a-4a96-bf54-0b32eb78a4c2
2017-08-18 04:00:48.707,24900000,0,c77e67a6-dfca-4a59-9195-8c52c077cf2b.extra_data.json,-1,392.46997000000005,30738,jQfnryI8/B,2017-08-19 01:35:01.708,780000,1503014400000,5352348,com.sec.android.app.shealth,5383086,7027.922,0,9031,c77e67a6-dfca-4a59-9195-8c52c077cf2b
2018-03-23 04:00:00.692,13080000,0,c7994805-545c-42ff-9945-e8d3c2e6296d.extra_data.json,-1,607.41125,14412,jQfnryI8/B,2018-03-24 10:08:08.550,1880954,1521763200000,9090061,com.sec.android.app.shealth,9104473,10870.693000000001,0,14808,c7994805-545c-42ff-9945-e8d3c2e6296d
2016-09-21 07:00:30.481,32520000,73,c8586310-4c63-400d-9601-035339317664.extra_data.json,60,205.53998,12391,jQfnryI8/B,2016-09-22 02:14:07.291,420000,1474416000000,2666078,com.sec.android.app.shealth,2678469,3464.2495,0,4554,c8586310-4c63-400d-9601-035339317664
2017-05-03 04:00:46.124,22260000,0,c876a088-5e10-41dc-a038-0517893ba18e.extra_data.json,-1,478.63985999999994,23534,jQfnryI8/B,2017-05-04 00:21:31.867,600000,1493769600000,6632116,com.sec.android.app.shealth,6655650,8559.059000000001,0,11065,c876a088-5e10-41dc-a038-0517893ba18e
2016-07-03 07:00:01.888,33840000,0,c87f2890-81ae-4401-abfd-b2ed832e71df.extra_data.json,-1,95.19001,68801,jQfnryI8/B,2016-07-04 03:20:55.579,60000,1467504000000,1059304,com.sec.android.app.shealth,1128105,1422.4503,0,1771,c87f2890-81ae-4401-abfd-b2ed832e71df
2016-07-11 07:00:05.110,34380000,95,c8aaf164-ac96-4fe6-8a96-0cf2a74bb73c.extra_data.json,60,246.54001,11600,jQfnryI8/B,2016-07-12 05:21:42.649,480000,1468195200000,3438032,com.sec.android.app.shealth,3449632,4399.98,0,5713,c8aaf164-ac96-4fe6-8a96-0cf2a74bb73c
2016-06-25 14:40:09.380,21060000,0,c8da5e98-d1db-4e31-99c1-a814c4e86f20.extra_data.json,-1,477.5499,114820,jQfnryI8/B,2016-06-25 14:40:09.380,480000,1464998400000,8973331,com.sec.android.app.shealth,9088151,10545.621000000001,0,14009,c8da5e98-d1db-4e31-99c1-a814c4e86f20
2018-02-23 05:29:11.077,17400000,0,c8fe4b9a-48ed-4678-bcd0-5cbd1767d279.extra_data.json,-1,251.46095,16800,jQfnryI8/B,2018-02-24 12:20:53.026,120000,1519344000000,3955887,com.sec.android.app.shealth,3972687,4312.7007,0,5997,c8fe4b9a-48ed-4678-bcd0-5cbd1767d279
2016-09-23 07:00:02.504,35400000,0,c93f1c35-e0b5-48ce-860f-ef0c9d77f083.extra_data.json,-1,66.07,3200,jQfnryI8/B,2016-09-24 03:24:36.789,60000,1474588800000,1021177,com.sec.android.app.shealth,1024377,1218.0099,0,1539,c93f1c35-e0b5-48ce-860f-ef0c9d77f083
2017-04-28 04:00:01.967,23760000,0,c94789f0-c659-4380-8ee0-794c65a69215.extra_data.json,-1,310.33,32513,jQfnryI8/B,2017-04-29 00:59:48.557,360000,1493337600000,4500948,com.sec.android.app.shealth,4533461,5741.710999999999,0,7391,c94789f0-c659-4380-8ee0-794c65a69215
2018-03-11 05:00:00.543,22620000,0,c9519f35-bcee-4614-8e42-e4745191b59e.extra_data.json,-1,573.2744,3600,jQfnryI8/B,2018-03-12 17:37:15.015,2698038,1520726400000,4861591,com.sec.android.app.shealth,7563229,5619.568,2698038,9041,c9519f35-bcee-4614-8e42-e4745191b59e
2016-11-20 08:00:01.755,33720000,0,c960a0ac-80a8-4586-ad42-871d22cd6a95.extra_data.json,-1,223.32996,20471,jQfnryI8/B,2016-11-21 03:55:01.878,360000,1479600000000,3044185,com.sec.android.app.shealth,3064656,3892.9597,0,5075,c960a0ac-80a8-4586-ad42-871d22cd6a95
2017-11-27 07:31:20.666,28320000,0,c9ab3a48-cbc9-4bf1-824f-08ebf9c47fb1.extra_data.json,-1,300.58002,24173,jQfnryI8/B,2017-11-28 01:15:00.322,540000,1511740800000,3916548,com.sec.android.app.shealth,3940721,5107.8784,0,6646,c9ab3a48-cbc9-4bf1-824f-08ebf9c47fb1
2016-10-28 07:00:01.437,33960000,0,ca7d96ee-34b0-43a0-9be6-4e78ec9d2f9d.extra_data.json,-1,462.36992999999995,25532,jQfnryI8/B,2016-10-29 04:20:30.740,1440000,1477612800000,6750817,com.sec.android.app.shealth,6776349,8519.239,0,10864,ca7d96ee-34b0-43a0-9be6-4e78ec9d2f9d
2017-09-01 04:00:00.519,22560000,0,caa34fda-4183-4c35-a33d-6d4687586a24.extra_data.json,-1,378.39987,59961,jQfnryI8/B,2017-09-02 00:39:06.606,540000,1504224000000,4979154,com.sec.android.app.shealth,5039115,6813.5205,0,8629,caa34fda-4183-4c35-a33d-6d4687586a24
2017-08-22 04:00:24.861,27060000,0,cb063f6c-35d0-4c83-a4a3-edc08017b827.extra_data.json,-1,138.49998,46934,jQfnryI8/B,2017-08-22 23:15:00.328,120000,1503360000000,1911547,com.sec.android.app.shealth,1958481,2427.7898,0,3013,cb063f6c-35d0-4c83-a4a3-edc08017b827
2017-06-23 04:03:32.041,25620000,0,cb300adc-72cb-4415-ae6b-5fb474329f9c.extra_data.json,-1,313.4299,12116,jQfnryI8/B,2017-06-23 22:55:01.130,660000,1498176000000,4357543,com.sec.android.app.shealth,4369659,5607.5903,0,7270,cb300adc-72cb-4415-ae6b-5fb474329f9c
2017-12-14 05:00:08.538,25500000,0,cb42be0f-319b-4e75-8d26-28d5a18e05bd.extra_data.json,-1,348.17007,103262,jQfnryI8/B,2017-12-15 03:52:42.314,540000,1513209600000,4576335,com.sec.android.app.shealth,4679597,5937.8003,0,7560,cb42be0f-319b-4e75-8d26-28d5a18e05bd
2016-09-07 07:02:01.658,47700000,0,cb539916-c4ca-4a1c-94d4-5ecd633b6642.extra_data.json,60,1.3399999,0,jQfnryI8/B,2016-09-08 04:15:00.368,10672,1473206400000,20677,com.sec.android.app.shealth,20677,25.24,0,31,cb539916-c4ca-4a1c-94d4-5ecd633b6642
2016-07-09 07:00:01.073,35460000,46,cb5a6174-06c5-4db7-ab59-08bbabeb9f60.extra_data.json,60,142.41995,88000,jQfnryI8/B,2016-07-10 06:44:08.935,60000,1468022400000,1662771,com.sec.android.app.shealth,1750771,2283.6006,0,2717,cb5a6174-06c5-4db7-ab59-08bbabeb9f60
2018-04-17 04:00:00.983,15120000,0,cc384266-03ba-4362-8edf-de627ae48055.extra_data.json,-1,743.9715,44398,jQfnryI8/B,2018-04-19 00:16:47.653,2519025,1523923200000,7699932,com.sec.android.app.shealth,10172608,9162.419,2428278,14168,cc384266-03ba-4362-8edf-de627ae48055
2017-05-13 04:02:14.810,28560000,0,cc3a9dad-60be-4fcb-8f45-0470fe883c3f.extra_data.json,-1,440.8499,31637,jQfnryI8/B,2017-05-14 02:20:58.800,600000,1494633600000,6418079,com.sec.android.app.shealth,6449716,7924.7104,0,10135,cc3a9dad-60be-4fcb-8f45-0470fe883c3f
2017-03-13 04:00:01.219,27420000,0,cda25847-e2f9-4dd3-bbff-222239dcec0b.extra_data.json,-1,121.82999,7600,jQfnryI8/B,2017-03-14 01:35:02.029,120000,1489363200000,1780770,com.sec.android.app.shealth,1788370,2222.0098,0,2762,cda25847-e2f9-4dd3-bbff-222239dcec0b
2018-03-02 05:00:25.433,21960000,0,cf0e9b35-b799-427b-b055-fdbbfa6bca11.extra_data.json,-1,550.3185,117136,jQfnryI8/B,2018-03-03 10:36:23.901,861298,1519948800000,7470535,com.sec.android.app.shealth,7587671,9263.266,0,12360,cf0e9b35-b799-427b-b055-fdbbfa6bca11
2017-06-27 04:15:02.048,25980000,0,cf7297a5-70c3-45f5-a313-3128be04112c.extra_data.json,-1,441.15012,46164,jQfnryI8/B,2017-06-28 02:02:00.632,660000,1498521600000,5938498,com.sec.android.app.shealth,5984662,7917.95,0,10128,cf7297a5-70c3-45f5-a313-3128be04112c
2016-12-03 05:00:02.252,32640000,0,d037af67-3cda-4349-a559-2b0fa205ec41.extra_data.json,-1,597.4399400000001,13488,jQfnryI8/B,2016-12-04 00:59:50.314,1380000,1480723200000,8414634,com.sec.android.app.shealth,8428122,11373.617,0,14685,d037af67-3cda-4349-a559-2b0fa205ec41
2017-04-01 04:00:30.197,14640000,0,d06e2735-672d-48df-be35-84e638bccdcc.extra_data.json,-1,354.41992,9743,jQfnryI8/B,2017-04-02 00:15:00.540,1020000,1491004800000,5297751,com.sec.android.app.shealth,5307494,6464.691999999999,0,8302,d06e2735-672d-48df-be35-84e638bccdcc
2017-04-18 04:00:01.610,22200000,0,d1b7e989-33e7-4879-a092-0ecdc0c3bc36.extra_data.json,-1,404.97003,25656,jQfnryI8/B,2017-04-18 23:22:46.021,540000,1492473600000,5617361,com.sec.android.app.shealth,5643017,7252.589,0,9310,d1b7e989-33e7-4879-a092-0ecdc0c3bc36
2017-05-27 04:14:59.894,13200000,0,d1c8e672-04bf-47ad-91c5-df2f98b710a0.extra_data.json,-1,510.48984,36143,jQfnryI8/B,2017-05-28 03:42:31.562,1200000,1495843200000,7438949,com.sec.android.app.shealth,7475092,9350.009,0,11929,d1c8e672-04bf-47ad-91c5-df2f98b710a0
2016-07-08 07:01:47.742,31620000,113,d2011e2a-56c4-4635-b089-3862ab1a9d5f.extra_data.json,60,283.94998,2400,jQfnryI8/B,2016-07-17 03:55:49.413,420000,1467936000000,4098002,com.sec.android.app.shealth,4100402,5207.5503,0,6757,d2011e2a-56c4-4635-b089-3862ab1a9d5f
2016-09-13 07:00:01.547,34980000,81,d20ca069-c287-499e-979a-b1a41c6e2b87.extra_data.json,60,231.82998999999998,25946,jQfnryI8/B,2016-09-14 01:55:01.719,420000,1473724800000,2942812,com.sec.android.app.shealth,2968758,3919.29,0,5079,d20ca069-c287-499e-979a-b1a41c6e2b87
2018-01-13 06:19:16.300,24360000,0,d22d934e-a098-46bc-a2de-d50ddc0f7ebb.extra_data.json,-1,568.8054,242153,jQfnryI8/B,2018-01-14 13:29:22.834,2403361,1515801600000,4538699,com.sec.android.app.shealth,7184213,5817.9136,2403361,9009,d22d934e-a098-46bc-a2de-d50ddc0f7ebb
2016-11-04 07:00:01.533,32880000,0,d2559fe7-ff21-411c-8935-ba683dd48107.extra_data.json,-1,354.57986,41099,jQfnryI8/B,2016-11-05 04:47:43.070,480000,1478217600000,4752296,com.sec.android.app.shealth,4793395,6210.9507,0,8015,d2559fe7-ff21-411c-8935-ba683dd48107
2018-01-29 05:00:00.707,12960000,0,d2693db8-c69b-4786-aeed-f799b6bf993e.extra_data.json,-1,712.7085,15127,jQfnryI8/B,2018-01-30 13:16:49.843,2590914,1517184000000,6918299,com.sec.android.app.shealth,9524340,7998.6094,2590914,14480,d2693db8-c69b-4786-aeed-f799b6bf993e
2016-11-06 07:00:06.758,48960000,0,d320700b-547f-4079-a2e2-0f5208628fbb.extra_data.json,-1,72.37999,17200,jQfnryI8/B,2016-11-06 23:21:43.931,120000,1478390400000,1013750,com.sec.android.app.shealth,1030950,1277.5001,0,1590,d320700b-547f-4079-a2e2-0f5208628fbb
2018-05-03 04:00:02.318,19560000,0,d39ef639-2045-40f4-a78d-c013bcc25e59.extra_data.json,-1,638.4018599999999,82556,jQfnryI8/B,2018-05-04 10:45:47.329,634790,1525305600000,8952719,com.sec.android.app.shealth,9035275,11087.798,0,14602,d39ef639-2045-40f4-a78d-c013bcc25e59
2017-01-20 08:00:02.836,30720000,0,d3b62fbe-c5e4-4e3d-ba5c-bf2b4416683b.extra_data.json,-1,410.80984,72792,jQfnryI8/B,2017-01-21 07:29:15.728,480000,1484870400000,5425061,com.sec.android.app.shealth,5497853,7031.0605,0,9070,d3b62fbe-c5e4-4e3d-ba5c-bf2b4416683b
2017-05-31 04:01:00.620,26640000,0,d43c10a3-6caa-40be-8dbc-1b0959746ea4.extra_data.json,-1,471.22012,41573,jQfnryI8/B,2017-06-01 02:12:19.244,840000,1496188800000,6275764,com.sec.android.app.shealth,6317337,8369.911,0,10765,d43c10a3-6caa-40be-8dbc-1b0959746ea4
2017-12-05 06:51:58.819,48660000,0,d474a84a-3b7b-444d-8f42-5dccaa7ac0d9.extra_data.json,-1,36.91,2421,jQfnryI8/B,2017-12-06 02:46:45.875,120000,1512432000000,524552,com.sec.android.app.shealth,526973,673.4001,0,848,d474a84a-3b7b-444d-8f42-5dccaa7ac0d9
2016-10-26 07:00:01.683,27300000,0,d4e29b74-2fa2-42f7-9477-a5ef44465c1a.extra_data.json,-1,359.9001,42890,jQfnryI8/B,2016-10-27 05:25:22.823,420000,1477440000000,5009698,com.sec.android.app.shealth,5052588,6330.121,0,8239,d4e29b74-2fa2-42f7-9477-a5ef44465c1a
2017-07-24 04:00:01.468,19680000,0,d5a2e352-0bd7-43ab-a7f2-e1c407af7488.extra_data.json,-1,400.22003,36650,jQfnryI8/B,2017-07-25 01:32:42.386,660000,1500854400000,5303563,com.sec.android.app.shealth,5340213,7208.83,0,9198,d5a2e352-0bd7-43ab-a7f2-e1c407af7488
2017-07-10 04:00:01.151,23820000,0,d5edb209-fc4a-48bc-8d64-5c64ad5291e1.extra_data.json,-1,496.6501,30074,jQfnryI8/B,2017-07-11 02:14:53.536,660000,1499644800000,6978921,com.sec.android.app.shealth,7008995,9049.496,0,11597,d5edb209-fc4a-48bc-8d64-5c64ad5291e1
2017-10-01 04:02:37.778,46200000,0,d6a30ab1-3d4b-40e1-8af1-9256db39e7c7.extra_data.json,-1,130.06999,22800,jQfnryI8/B,2017-10-01 22:56:54.360,600000,1506816000000,1783048,com.sec.android.app.shealth,1805848,2221.34,0,2850,d6a30ab1-3d4b-40e1-8af1-9256db39e7c7
2017-04-24 04:00:01.340,24300000,0,d6aa2f21-56a3-4a0d-aad1-e32189142f1b.extra_data.json,-1,356.86,19072,jQfnryI8/B,2017-04-25 02:36:14.219,840000,1492992000000,5013513,com.sec.android.app.shealth,5032585,6363.77,0,8199,d6aa2f21-56a3-4a0d-aad1-e32189142f1b
2018-04-19 04:00:00.914,14400000,0,d76f79c4-c42f-431d-ac82-61f521d9af4c.extra_data.json,-1,688.45087,28264,jQfnryI8/B,2018-04-23 11:38:28.130,2496115,1524096000000,6846903,com.sec.android.app.shealth,9371282,8206.280999999999,2496115,13560,d76f79c4-c42f-431d-ac82-61f521d9af4c
2017-04-14 04:00:02.823,27540000,0,d7a1476b-1b3e-456b-aa13-56cd0ac7e6df.extra_data.json,-1,281.82996,8400,jQfnryI8/B,2017-04-15 02:14:04.371,1620000,1492128000000,4219666,com.sec.android.app.shealth,4228066,5131.6187,0,6710,d7a1476b-1b3e-456b-aa13-56cd0ac7e6df
2018-01-11 05:00:00.619,22140000,0,d825b057-4533-40a9-a07d-7d937f69ab49.extra_data.json,-1,605.8381,231148,jQfnryI8/B,2018-01-12 15:12:41.718,850302,1515628800000,8159667,com.sec.android.app.shealth,8390815,10040.568000000001,0,13269,d825b057-4533-40a9-a07d-7d937f69ab49
2018-03-08 05:00:02.170,20640000,0,d8399db9-d1ce-4925-8517-11b3325fe9e1.extra_data.json,-1,605.6893,16481,jQfnryI8/B,2018-03-09 12:41:05.226,2550312,1520467200000,5559800,com.sec.android.app.shealth,8126593,6627.3486,2550312,10110,d8399db9-d1ce-4925-8517-11b3325fe9e1
2016-07-26 07:00:01.648,33060000,111,d89cfcb4-a2da-4a88-bb4e-d76206e5e34a.extra_data.json,60,323.08002,157692,jQfnryI8/B,2016-07-27 04:35:01.406,420000,1469491200000,3906374,com.sec.android.app.shealth,4064066,5650.679,0,6951,d89cfcb4-a2da-4a88-bb4e-d76206e5e34a
2018-01-01 08:00:02.249,27300000,0,d9035de9-9174-4547-8109-d8e29d046e5b.extra_data.json,-1,400.73787999999996,26000,jQfnryI8/B,2018-01-02 21:08:14.853,1175537,1514764800000,5723537,com.sec.android.app.shealth,5749537,6834.158,0,9104,d9035de9-9174-4547-8109-d8e29d046e5b
2017-04-07 04:00:01.614,17040000,0,d916a6b2-d648-4cd9-95d7-ee67d6a0865f.extra_data.json,-1,499.36995999999994,45051,jQfnryI8/B,2017-04-08 02:41:57.457,420000,1491523200000,6970824,com.sec.android.app.shealth,7015875,8816.461,0,11364,d916a6b2-d648-4cd9-95d7-ee67d6a0865f
2017-09-08 04:00:27.437,67680000,0,d94b732f-c142-4b54-b3dd-b5b636751ef0.extra_data.json,-1,2.54,2000,jQfnryI8/B,2017-09-08 22:53:02.120,12006,1504828800000,30682,com.sec.android.app.shealth,32682,47.04,0,51,d94b732f-c142-4b54-b3dd-b5b636751ef0
2017-10-31 04:00:00.559,48059999,0,d9ccd728-e0f9-4d1c-96a5-00753be1e919.extra_data.json,-1,1.51,0,jQfnryI8/B,2017-11-01 12:08:41.122,10005,1509408000000,18676,com.sec.android.app.shealth,18676,23.45,0,28,d9ccd728-e0f9-4d1c-96a5-00753be1e919
2017-06-10 04:00:37.087,35099999,0,da17b0fc-d762-415e-90cb-a3b42cffea4f.extra_data.json,-1,8.909999000000001,400,jQfnryI8/B,2017-06-11 12:15:00.035,22678,1497052800000,137402,com.sec.android.app.shealth,137802,164.34999,0,207,da17b0fc-d762-415e-90cb-a3b42cffea4f
2017-02-01 08:00:01.237,24180000,0,da8a6e70-44cf-4a67-91e9-b5e32e194240.extra_data.json,-1,442.36992999999995,48279,jQfnryI8/B,2017-02-02 04:35:00.836,840000,1485907200000,5953082,com.sec.android.app.shealth,6001361,7810.47,0,10151,da8a6e70-44cf-4a67-91e9-b5e32e194240
2017-09-11 04:15:00.397,25620000,0,da962428-5dee-4724-aa8d-cf49fd36da8e.extra_data.json,-1,280.32993,54847,jQfnryI8/B,2017-09-12 00:15:00.410,660000,1505088000000,3554608,com.sec.android.app.shealth,3609455,4831.65,0,6149,da962428-5dee-4724-aa8d-cf49fd36da8e
2016-08-19 07:00:07.943,28740000,96,dab2f2a3-3853-45da-b9dd-103e49b292d6.extra_data.json,60,260.50992,52000,jQfnryI8/B,2016-08-20 03:20:53.296,600000,1471564800000,3494210,com.sec.android.app.shealth,3546210,4593.83,0,5826,dab2f2a3-3853-45da-b9dd-103e49b292d6
2017-01-29 08:00:01.551,14820000,0,dac8635b-bbfd-4ee9-84e2-3bb219904f4c.extra_data.json,-1,138.88,12637,jQfnryI8/B,2017-01-30 04:34:59.570,360000,1485648000000,1953581,com.sec.android.app.shealth,1966218,2439.0398,0,3110,dac8635b-bbfd-4ee9-84e2-3bb219904f4c
2018-01-10 05:08:43.160,22680000,0,db4365ca-342b-483a-8919-8af9df6448b3.extra_data.json,-1,1251.5511,561730,jQfnryI8/B,2018-01-11 14:05:55.844,4493066,1515542400000,3095225,com.sec.android.app.shealth,11662911,6103.3223,8005956,11103,db4365ca-342b-483a-8919-8af9df6448b3
2016-11-01 07:00:01.914,38220000,0,db68724a-4736-4568-981a-f39ceec2a836.extra_data.json,-1,296.59995,72018,jQfnryI8/B,2016-11-02 05:48:02.560,480000,1477958400000,3958543,com.sec.android.app.shealth,4030561,5241.431,0,6704,db68724a-4736-4568-981a-f39ceec2a836
2017-01-11 08:00:33.344,23700000,0,dcc5f41d-38f8-4b15-a473-ce50f7ab5c10.extra_data.json,-1,364.18,64551,jQfnryI8/B,2017-01-12 03:55:00.990,480000,1484092800000,4857468,com.sec.android.app.shealth,4922019,6300.7183,0,8087,dcc5f41d-38f8-4b15-a473-ce50f7ab5c10
2017-10-13 04:15:00.371,28560000,0,dd1f07f1-1cb5-4c91-a4df-74cc75fa2f3a.extra_data.json,-1,6.98,0,jQfnryI8/B,2017-10-13 22:29:42.435,27347,1507852800000,100717,com.sec.android.app.shealth,100717,123.88999,0,151,dd1f07f1-1cb5-4c91-a4df-74cc75fa2f3a
2016-08-04 07:00:00.597,27780000,125,dd3b7b9e-c7e5-4a7e-abd9-bf2035ea1d2d.extra_data.json,60,390.96997000000005,79496,jQfnryI8/B,2016-08-06 15:17:22.892,540000,1470268800000,4450181,com.sec.android.app.shealth,4529677,6232.299,0,7858,dd3b7b9e-c7e5-4a7e-abd9-bf2035ea1d2d
2017-12-28 08:11:48.183,11520000,0,dd8f1626-032a-4d66-8bd6-007998ff9427.extra_data.json,-1,707.4001,200778,jQfnryI8/B,2017-12-29 20:01:32.991,780000,1514419200000,10111830,com.sec.android.app.shealth,10312608,12226.832,0,16454,dd8f1626-032a-4d66-8bd6-007998ff9427
2018-03-20 04:53:02.055,17460000,0,de05523b-bafb-4c06-a07b-0a80df8ecce5.extra_data.json,-1,533.4107,9016,jQfnryI8/B,2018-03-21 09:53:45.053,2372971,1521504000000,5384102,com.sec.android.app.shealth,6593118,5987.1353,1200000,8872,de05523b-bafb-4c06-a07b-0a80df8ecce5
2016-11-11 08:00:02.401,34980000,0,ded30968-01a2-4669-9d6c-9f40ad1b6724.extra_data.json,-1,269.28997999999996,23511,jQfnryI8/B,2016-11-12 07:55:02.659,840000,1478822400000,3940137,com.sec.android.app.shealth,3963648,4831.22,0,6141,ded30968-01a2-4669-9d6c-9f40ad1b6724
2017-08-12 04:04:49.938,23400000,0,df0d36be-6099-47d8-aacc-8817cf7c07ff.extra_data.json,-1,48.13,7600,jQfnryI8/B,2017-08-13 00:15:01.486,60000,1502496000000,699016,com.sec.android.app.shealth,706616,882.74,0,1067,df0d36be-6099-47d8-aacc-8817cf7c07ff
